region_id;iso_smaf;gr_age;choice;prob
4;11;2;3;.0267281
4;11;3;0;1
4;11;3;1;.0230108
4;11;3;2;.0021815
4;11;3;3;.0124102
4;12;1;0;1
4;12;1;1;.0672141
4;12;1;2;.0066442
4;12;1;3;.0370217
4;12;2;0;1
4;12;2;1;.0489525
4;12;2;2;.0047551
4;12;2;3;.0267281
4;12;3;0;1
4;12;3;1;.0230108
4;12;3;2;.0021815
4;12;3;3;.0124102
4;13;1;0;1
4;13;1;1;.0672141
4;13;1;2;.0066442
4;13;1;3;.0370217
4;13;2;0;1
4;13;2;1;.0489525
4;13;2;2;.0047551
4;13;2;3;.0267281
4;13;3;0;1
4;13;3;1;.0230108
4;13;3;2;.0021815
4;13;3;3;.0124102
4;14;1;0;1
4;14;1;1;.0672141
4;14;1;2;.0066442
4;14;1;3;.0370217
4;14;2;0;1
4;14;2;1;.0489525
4;14;2;2;.0047551
4;14;2;3;.0267281
4;14;3;0;1
4;14;3;1;.0230108
4;14;3;2;.0021815
4;14;3;3;.0124102
5;1;1;0;1
5;1;1;1;.1125453
5;1;1;2;.0116348
5;1;1;3;.0633737
5;1;2;0;1
5;1;2;1;.0830642
5;1;2;2;.0083387
5;1;2;3;.0461039
5;1;3;0;1
5;1;3;1;.039802
5;1;3;2;.003833
5;1;3;3;.0216374
5;2;1;0;1
5;2;1;1;.1125453
5;2;1;2;.0116348
5;2;1;3;.0633737
5;2;2;0;1
5;2;2;1;.0830642
5;2;2;2;.0083387
5;2;2;3;.0461039
5;2;3;0;1
5;2;3;1;.039802
5;2;3;2;.003833
5;2;3;3;.0216374
5;3;1;0;1
5;3;1;1;.1125453
5;3;1;2;.0116348
5;3;1;3;.0633737
5;3;2;0;1
5;3;2;1;.0830642
5;3;2;2;.0083387
5;3;2;3;.0461039
5;3;3;0;1
5;3;3;1;.039802
5;3;3;2;.003833
5;3;3;3;.0216374
5;4;1;0;1
5;4;1;1;.1005085
5;4;1;2;.0102656
5;4;1;3;.0562625
5;4;2;0;1
5;4;2;1;.0739179
5;4;2;2;.0073545
5;4;2;3;.040846
5;4;3;0;1
5;4;3;1;.0352363
5;4;3;2;.0033788
5;4;3;3;.0191139
5;5;1;0;1
5;5;1;1;.1139395
5;5;1;2;.0117955
5;5;1;3;.0642028
5;5;2;0;1
5;5;2;1;.0841279
5;5;2;2;.0084543
5;5;2;3;.0467184
5;5;3;0;1
5;5;3;1;.0403361
5;5;3;2;.0038864
5;5;3;3;.0219333
5;6;1;0;1
5;6;1;1;.1005085
5;6;1;2;.0102656
5;6;1;3;.0562625
5;6;2;0;1
5;6;2;1;.0739179
5;6;2;2;.0073545
5;6;2;3;.040846
5;6;3;0;1
5;6;3;1;.0352363
5;6;3;2;.0033788
5;6;3;3;.0191139
5;7;1;0;1
5;7;1;1;.1139395
5;7;1;2;.0117955
5;7;1;3;.0642028
5;7;2;0;1
5;7;2;1;.0841279
5;7;2;2;.0084543
5;7;2;3;.0467184
5;7;3;0;1
5;7;3;1;.0403361
5;7;3;2;.0038864
5;7;3;3;.0219333
5;8;1;0;1
5;8;1;1;.1139395
5;8;1;2;.0117955
5;8;1;3;.0642028
5;8;2;0;1
5;8;2;1;.0841279
5;8;2;2;.0084543
5;8;2;3;.0467184
5;8;3;0;1
5;8;3;1;.0403361
5;8;3;2;.0038864
5;8;3;3;.0219333
5;9;1;0;1
5;9;1;1;.1005085
5;9;1;2;.0102656
5;9;1;3;.0562625
5;9;2;0;1
5;9;2;1;.0739179
5;9;2;2;.0073545
5;9;2;3;.040846
5;9;3;0;1
5;9;3;1;.0352363
5;9;3;2;.0033788
5;9;3;3;.0191139
5;10;1;0;1
5;10;1;1;.1139395
5;10;1;2;.0117955
5;10;1;3;.0642028
5;10;2;0;1
5;10;2;1;.0841279
5;10;2;2;.0084543
5;10;2;3;.0467184
5;10;3;0;1
5;10;3;1;.0403361
5;10;3;2;.0038864
5;10;3;3;.0219333
5;11;1;0;1
5;11;1;1;.0672141
5;11;1;2;.0066442
5;11;1;3;.0370217
5;11;2;0;1
5;11;2;1;.0489525
5;11;2;2;.0047551
5;11;2;3;.0267281
5;11;3;0;1
5;11;3;1;.0230108
5;11;3;2;.0021815
5;11;3;3;.0124102
5;12;1;0;1
5;12;1;1;.0672141
5;12;1;2;.0066442
5;12;1;3;.0370217
5;12;2;0;1
5;12;2;1;.0489525
5;12;2;2;.0047551
5;12;2;3;.0267281
5;12;3;0;1
5;12;3;1;.0230108
5;12;3;2;.0021815
5;12;3;3;.0124102
5;13;1;0;1
5;13;1;1;.0672141
5;13;1;2;.0066442
5;13;1;3;.0370217
5;13;2;0;1
5;13;2;1;.0489525
5;13;2;2;.0047551
5;13;2;3;.0267281
5;13;3;0;1
5;13;3;1;.0230108
5;13;3;2;.0021815
5;13;3;3;.0124102
5;14;1;0;1
5;14;1;1;.0672141
5;14;1;2;.0066442
5;14;1;3;.0370217
5;14;2;0;1
5;14;2;1;.0489525
5;14;2;2;.0047551
5;14;2;3;.0267281
5;14;3;0;1
5;14;3;1;.0230108
5;14;3;2;.0021815
5;14;3;3;.0124102
6;1;1;0;1
6;1;1;1;.16464
6;1;1;2;.0387574
6;1;1;3;.1970512
6;1;2;0;1
6;1;2;1;.1045205
6;1;2;2;.0233215
6;1;2;3;.1268944
6;1;3;0;1
6;1;3;1;.0515719
6;1;3;2;.0110018
6;1;3;3;.0634142
6;2;1;0;1
6;2;1;1;.16464
6;2;1;2;.0387574
6;2;1;3;.1970512
6;2;2;0;1
6;2;2;1;.1045205
6;2;2;2;.0233215
6;2;2;3;.1268944
6;2;3;0;1
6;2;3;1;.0515719
6;2;3;2;.0110018
6;2;3;3;.0634142
6;3;1;0;1
6;3;1;1;.16464
6;3;1;2;.0387574
6;3;1;3;.1970512
6;3;2;0;1
6;3;2;1;.1045205
6;3;2;2;.0233215
6;3;2;3;.1268944
6;3;3;0;1
6;3;3;1;.0515719
6;3;3;2;.0110018
6;3;3;3;.0634142
6;4;1;0;1
6;4;1;1;.2128035
6;4;1;2;.0524056
6;4;1;3;.2518378
6;4;2;0;1
6;4;2;1;.1380022
6;4;2;2;.0317134
6;4;2;3;.1662128
6;4;3;0;1
6;4;3;1;.0694069
6;4;3;2;.0150289
6;4;3;3;.0849776
6;5;1;0;1
6;5;1;1;.2243326
6;5;1;2;.0558614
6;5;1;3;.2647704
6;5;2;0;1
6;5;2;1;.1462315
6;5;2;2;.0338535
6;5;2;3;.1757814
6;5;3;0;1
6;5;3;1;.0738965
6;5;3;2;.0160617
6;5;3;3;.0903765
6;6;1;0;1
6;6;1;1;.2128035
6;6;1;2;.0524056
6;6;1;3;.2518378
6;6;2;0;1
6;6;2;1;.1380022
6;6;2;2;.0317134
6;6;2;3;.1662128
6;6;3;0;1
6;6;3;1;.0694069
6;6;3;2;.0150289
6;6;3;3;.0849776
6;7;1;0;1
6;7;1;1;.2243326
6;7;1;2;.0558614
6;7;1;3;.2647704
6;7;2;0;1
6;7;2;1;.1462315
6;7;2;2;.0338535
6;7;2;3;.1757814
6;7;3;0;1
6;7;3;1;.0738965
6;7;3;2;.0160617
6;7;3;3;.0903765
6;8;1;0;1
6;8;1;1;.2243326
6;8;1;2;.0558614
6;8;1;3;.2647704
6;8;2;0;1
6;8;2;1;.1462315
6;8;2;2;.0338535
6;8;2;3;.1757814
6;8;3;0;1
6;8;3;1;.0738965
6;8;3;2;.0160617
6;8;3;3;.0903765
6;9;1;0;1
6;9;1;1;.2128035
6;9;1;2;.0524056
6;9;1;3;.2518378
6;9;2;0;1
6;9;2;1;.1380022
6;9;2;2;.0317134
6;9;2;3;.1662128
6;9;3;0;1
6;9;3;1;.0694069
6;9;3;2;.0150289
6;9;3;3;.0849776
6;10;1;0;1
6;10;1;1;.2243326
6;10;1;2;.0558614
6;10;1;3;.2647704
6;10;2;0;1
6;10;2;1;.1462315
6;10;2;2;.0338535
6;10;2;3;.1757814
6;10;3;0;1
6;10;3;1;.0738965
6;10;3;2;.0160617
6;10;3;3;.0903765
6;11;1;0;1
6;11;1;1;.135101
6;11;1;2;.0309665
6;11;1;3;.1628307
6;11;2;0;1
6;11;2;1;.0846746
6;11;2;2;.0185735
6;11;2;3;.1032902
6;11;3;0;1
6;11;3;1;.0413158
6;11;3;2;.0087395
6;11;3;3;.0509294
6;12;1;0;1
6;12;1;1;.135101
6;12;1;2;.0309665
6;12;1;3;.1628307
6;12;2;0;1
6;12;2;1;.0846746
6;12;2;2;.0185735
6;12;2;3;.1032902
6;12;3;0;1
6;12;3;1;.0413158
6;12;3;2;.0087395
6;12;3;3;.0509294
6;13;1;0;1
6;13;1;1;.135101
6;13;1;2;.0309665
6;13;1;3;.1628307
6;13;2;0;1
6;13;2;1;.0846746
6;13;2;2;.0185735
6;13;2;3;.1032902
6;13;3;0;1
6;13;3;1;.0413158
6;13;3;2;.0087395
6;13;3;3;.0509294
6;14;1;0;1
6;14;1;1;.135101
6;14;1;2;.0309665
6;14;1;3;.1628307
6;14;2;0;1
6;14;2;1;.0846746
6;14;2;2;.0185735
6;14;2;3;.1032902
6;14;3;0;1
6;14;3;1;.0413158
6;14;3;2;.0087395
6;14;3;3;.0509294
7;1;1;0;1
7;1;1;1;.1125453
7;1;1;2;.0116348
7;1;1;3;.0633737
7;1;2;0;1
7;1;2;1;.0830642
7;1;2;2;.0083387
7;1;2;3;.0461039
7;1;3;0;1
7;1;3;1;.039802
7;1;3;2;.003833
7;1;3;3;.0216374
7;2;1;0;1
7;2;1;1;.1125453
7;2;1;2;.0116348
7;2;1;3;.0633737
7;2;2;0;1
7;2;2;1;.0830642
7;2;2;2;.0083387
7;2;2;3;.0461039
7;2;3;0;1
7;2;3;1;.039802
7;2;3;2;.003833
7;2;3;3;.0216374
7;3;1;0;1
7;3;1;1;.1125453
7;3;1;2;.0116348
7;3;1;3;.0633737
7;3;2;0;1
7;3;2;1;.0830642
7;3;2;2;.0083387
7;3;2;3;.0461039
7;3;3;0;1
7;3;3;1;.039802
7;3;3;2;.003833
7;3;3;3;.0216374
7;4;1;0;1
7;4;1;1;.1005085
7;4;1;2;.0102656
7;4;1;3;.0562625
7;4;2;0;1
7;4;2;1;.0739179
7;4;2;2;.0073545
7;4;2;3;.040846
7;4;3;0;1
7;4;3;1;.0352363
7;4;3;2;.0033788
7;4;3;3;.0191139
7;5;1;0;1
7;5;1;1;.1139395
7;5;1;2;.0117955
7;5;1;3;.0642028
7;5;2;0;1
7;5;2;1;.0841279
7;5;2;2;.0084543
7;5;2;3;.0467184
7;5;3;0;1
7;5;3;1;.0403361
7;5;3;2;.0038864
7;5;3;3;.0219333
7;6;1;0;1
7;6;1;1;.1005085
7;6;1;2;.0102656
7;6;1;3;.0562625
7;6;2;0;1
7;6;2;1;.0739179
7;6;2;2;.0073545
7;6;2;3;.040846
7;6;3;0;1
7;6;3;1;.0352363
7;6;3;2;.0033788
7;6;3;3;.0191139
7;7;1;0;1
7;7;1;1;.1139395
7;7;1;2;.0117955
7;7;1;3;.0642028
7;7;2;0;1
7;7;2;1;.0841279
7;7;2;2;.0084543
7;7;2;3;.0467184
7;7;3;0;1
7;7;3;1;.0403361
7;7;3;2;.0038864
7;7;3;3;.0219333
7;8;1;0;1
7;8;1;1;.1139395
7;8;1;2;.0117955
7;8;1;3;.0642028
7;8;2;0;1
7;8;2;1;.0841279
7;8;2;2;.0084543
7;8;2;3;.0467184
7;8;3;0;1
7;8;3;1;.0403361
7;8;3;2;.0038864
7;8;3;3;.0219333
7;9;1;0;1
7;9;1;1;.1005085
7;9;1;2;.0102656
7;9;1;3;.0562625
7;9;2;0;1
7;9;2;1;.0739179
7;9;2;2;.0073545
7;9;2;3;.040846
7;9;3;0;1
7;9;3;1;.0352363
7;9;3;2;.0033788
7;9;3;3;.0191139
7;10;1;0;1
7;10;1;1;.1139395
7;10;1;2;.0117955
7;10;1;3;.0642028
7;10;2;0;1
7;10;2;1;.0841279
7;10;2;2;.0084543
7;10;2;3;.0467184
7;10;3;0;1
7;10;3;1;.0403361
7;10;3;2;.0038864
7;10;3;3;.0219333
7;11;1;0;1
7;11;1;1;.0672141
7;11;1;2;.0066442
7;11;1;3;.0370217
7;11;2;0;1
7;11;2;1;.0489525
7;11;2;2;.0047551
7;11;2;3;.0267281
7;11;3;0;1
7;11;3;1;.0230108
7;11;3;2;.0021815
7;11;3;3;.0124102
7;12;1;0;1
